,title,pubDate,link,description
507,[<b>비트코인</b> 시황] <b>비트코인</b> 0.25%↓... 6시 0분 현재,"Tue, 24 Jul 2018 06:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807240600068545edd3087c3c_7,<b>비트코인</b> 시황 [웹데일리=김민지 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(24일 5시) 대비 하락세를 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 24일 오전 6시 기준으로 <b>비트코인</b>은 0.25... 
508,"가상화폐(암호화폐) 주요 종목 상승세, 07월 23일 10시 기준 <b>비트코인</b>은 74,0...","Mon, 23 Jul 2018 10:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135801,"<b>비트코인</b>은 빗썸에서는 111,000원(1.34%) 상승한 8,410,000원에 거래되고 있고, 코인원에서는 113,000원(1.36%) 상승한 8,421,000원에 거래되고 있으며, 업비트에서는 74,000원(0.89%) 상승한 8,423,000원에 거래되고... "
509,<b>비트코인</b> 0.36%↑ 이더리움 0.50%↑ 리플 0.39%↑ 퀀텀 0.34%↑ 라이트코인 1...,"Mon, 23 Jul 2018 23:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807232300012660edd30d2ad9_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(22시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오후 11시 0분 기준으로 <b>비트코인</b>이 0.36... 
510,"[가상화폐 뉴스] 07월 23일 04시 00분 <b>비트코인</b>(1.4%), <b>비트코인</b> 캐시(1.61%)...","Mon, 23 Jul 2018 04:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663631,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 117,000원(1.4%) 상승한 8,488... "
511,<b>비트코인</b> -0.46%↓ 이더리움 -0.76%↓ 리플 -1.17%↓ 라이트코인 -0.32%↓ 대...,"Mon, 23 Jul 2018 18:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231800027264edd308ba55_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(17시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 6시 0분 기준으로 <b>비트코인</b>이 -0.46... 
512,<b>비트코인</b> -0.24%↓ 이더리움 -0.82%↓ 리플 -0.39%↓ 퀀텀 -0.68%↓ 라이트코...,"Tue, 24 Jul 2018 06:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807240600027785edd300d203_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(5시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일 오전 6시 0분 기준으로 <b>비트코인</b>이 -0.24% 하락한... 
513,"(07월 24일 05시) 거래소별 <b>비트코인</b>, 리플 등 암호화폐 시세 정보","Tue, 24 Jul 2018 05:11:00 +0900",http://www.insightkorea.co.kr//news/articleView.html?idxno=27567,"[인사이트코리아=김철 기자] 05시 05분 기준 암호화폐(가상화폐) 거래소별 시세를 비교해보면 <b>비트코인</b>은 코인원이 가장 높았으며, 라이트코인의 경우 코인원에서 가장 높은 가격에 거래되고 있다. 거래소별로... "
514,"가상화폐(암호화폐) 주요 종목 상승세, 07월 23일 08시 기준 <b>비트코인</b>은 59,0...","Mon, 23 Jul 2018 08:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135792,"<b>비트코인</b>은 빗썸에서는 49,000원(0.59%) 상승한 8,329,000원에 거래되고 있고, 코인원에서는 66,000원(0.80%) 상승한 8,362,000원에 거래되고 있으며, 업비트에서는 59,000원(0.71%) 상승한 8,369,000원에 거래되고 있다.... "
515,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 03시 기준 <b>비트코인</b>은 4,00...","Sun, 22 Jul 2018 03:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135698,"<b>비트코인</b>은 빗썸에서는 4,000원(0.05%) 상승한 8,380,000원에 거래되고 있고, 코인원에서는 1,000원(-0.01%) 하락한 8,357,000원에 거래되고 있으며, 업비트에서는 6,000원(-0.07%) 하락한 8,346,000원에 거래되고 있다.... "
516,"[09시 <b>비트코인</b> 시세] 암호화폐(가상화폐) 거래소별 최고가는 8,349,000원, 최...","Mon, 23 Jul 2018 09:10:00 +0900",http://www.economytalk.kr/news/articleView.html?idxno=165185,"[전지혜 기자 @이코노미톡뉴스] 09시 기준 암호화폐(가상화폐) 거래소에서 <b>비트코인</b>은 8,007,000원 ~ 8,349,000원에 거래되고 있고, <b>비트코인</b> 캐시는 801,000원 ~ 884,200원에 거<U+FFFD>&quot;<U+FFFD> 되고 있다. 거래소별로 보면... "
517,가상화폐 <b>비트코인</b> 채굴용 그래픽카드 판매 사기…'수백개 빈 상자가 그래픽 ...,"Sun, 22 Jul 2018 15:51:00 +0900",http://www.econonews.co.kr/news/articleView.html?idxno=29950,<b>비트코인</b> 그래픽/뉴시스 [이코노뉴스=김은주 기자] 가상화폐인 <b>비트코인</b> 채굴용 그래픽 카드를 판매한다고 속여 돈만 받아 챙긴 20대가 징역형의 집행유예를 선고받았다. 청주지법 형사1단독 고승일 부장판사는 사기... 
518,"09시 기준, 가상화폐(암호화폐) <b>비트코인</b> 834만원대(-0.24%), 이더리움 51만원...","Mon, 23 Jul 2018 09:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157094,"<b>비트코인</b>은 업비트에서는 20,000원(-0.24%) 하락한 834만원대에 거래되고 있고, 빗썸에서는 30,000원(-0.36%) 하락한 829만원대에 거래되고 있으며, 코인원에서는 54,000원(-0.65%) 하락한 830만원대에 거래되고 있다.... "
519,"[가상화폐 뉴스] 07월 23일 03시 30분 <b>비트코인</b>(1.2%), <b>비트코인</b> 캐시(1.94%)...","Mon, 23 Jul 2018 03:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663630,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 101,000원(1.2%) 상승한 8,488... "
520,"가상화폐(암호화폐) 07시 현재 시세, 이더리움 512,500원, <b>비트코인</b> 8,280,00...","Mon, 23 Jul 2018 07:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108123,"<b>비트코인</b>은 빗썸에서는 8,280,000원(-2.70%)에 거래되고 있으며, 코인원에서는 8,296,000원(-2.40%)에 거래되고 있다. 라이트코인은 빗썸에서는 93,100원(-1.38%)에 거래되고 있고, 코인원에서는 92,950원(-1.64%)에 거래되고... "
521,"[가상화폐 뉴스] 07월 22일 22시 30분 <b>비트코인</b>(0.73%), <b>비트코인</b> 골드(2.41%...","Sun, 22 Jul 2018 22:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663618,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 61,000원(0.73%) 상승한 8,402... "
522,<b>비트코인</b> 0.03%↑ 이더리움 -0.19%↓ 리플 -0.39%↓ 라이트코인 0.21%↑ 대시...,"Mon, 23 Jul 2018 21:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=20180723210001642edd30fc6d4_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(20시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 9시 0분 기준으로 <b>비트코인</b>이 0.03% 상승한... 
523,"[가상화폐 뉴스] 07월 23일 03시 00분 <b>비트코인</b>(1.44%), <b>비트코인</b> 캐시(2.17%...","Mon, 23 Jul 2018 03:00:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663629,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 120,000원(1.44%) 상승한 8... "
524,<b>비트코인</b> -0.08%↓ 이더리움 -0.73%↓ 리플 0% 퀀텀 -0.89%↓ 라이트코인 -0....,"Tue, 24 Jul 2018 05:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807240500022524edd309c5d7_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(4시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일 오전 5시 0분 기준으로 <b>비트코인</b>이 -0.08... 
525,[<b>비트코인</b> 시황] <b>비트코인</b> 0.01%↑... 5시 0분 현재,"Tue, 24 Jul 2018 05:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807240500066530edd3031836_7,<b>비트코인</b> 시황 [웹데일리=박성연 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(24일 4시) 대비 거래소별 다른 양상을 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 24일 오전 5시 기준으로... 
526,<b>비트코인</b> -0.08%↓ 이더리움 -0.29%↓ 리플 -0.20%↓ 라이트코인 -1.68%↓ 대...,"Tue, 24 Jul 2018 03:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807240300014697edd30902fd_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(2시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 24일 오전 3시 0분 기준으로 <b>비트코인</b>이 -0.08% 하락한... 
527,"가상화폐(암호화폐) 주요 종목 하락세, 07월 22일 02시 기준 <b>비트코인</b>은 18,0...","Sun, 22 Jul 2018 02:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135696,"<b>비트코인</b>은 빗썸에서는 18,000원(-0.21%) 하락한 8,376,000원에 거래되고 있고, 코인원에서는 28,000원(-0.33%) 하락한 8,358,000원에 거래되고 있으며, 업비트에서는 15,000원(0.18%) 상승한 8,352,000원에 거래되고... "
528,[암호화폐 시황] <b>비트코인</b> 0.02%↑ <b>비트코인</b>캐시 0.34%↑ <b>비트코인</b>골드 0% 이...,"Sun, 22 Jul 2018 21:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807222130021817edd30962dc_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(20시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 22일 오후... 
529,[암호화폐 시황] <b>비트코인</b> 0.19%↑ <b>비트코인</b>캐시 0.11%↑ <b>비트코인</b>골드 0% 이...,"Mon, 23 Jul 2018 01:32:00 +0900",http://www.thebigdata.co.kr/view.php?ud=201807230130014168edd301a8e0_23,코인원 암호화폐(가상화폐) 거래소 [빅데이터뉴스 김기태 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(0시 30분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오전... 
530,"[가상화폐 뉴스] 07월 23일 02시 30분 <b>비트코인</b>(1.4%), 리플(1.56%), <b>비트코인</b>...","Mon, 23 Jul 2018 02:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663628,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 117,000원(1.4%) 상승한 8,484... "
531,"(07월 24일 04시) 거래소별 <b>비트코인</b>, 리플 등 암호화폐 시세 정보","Tue, 24 Jul 2018 04:11:00 +0900",http://www.insightkorea.co.kr//news/articleView.html?idxno=27563,"[인사이트코리아=김철 기자] 04시 05분 기준 암호화폐(가상화폐) 거래소별 시세를 비교해보면 <b>비트코인</b>은 코인원이 가장 높았으며, 라이트코인의 경우 코인원에서 가장 높은 가격에 거래되고 있다. 거래소별로... "
532,<b>비트코인</b> 0.26%↑ 이더리움 0% 리플 0.40%↑ 라이트코인 0.64%↑ 대시 -0.21%...,"Mon, 23 Jul 2018 22:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807232200011678edd3001fd7_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 10시 0분 기준으로 <b>비트코인</b>이 0.26% 상승한... 
533,[암호화폐 시황] <b>비트코인</b> 0.28%↑ · 이더리움 0.1%↑ … 22시 00분 현재,"Mon, 23 Jul 2018 22:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=85377,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21시)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 10시 기준으로 <b>비트코인</b>이 +0.28... 
534,"가상화폐(암호화폐) 06시 현재 시세, 이더리움 524,500원, <b>비트코인</b> 8,510,00...","Mon, 23 Jul 2018 06:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108120,"<b>비트코인</b>은 빗썸에서는 8,510,000원(0.44%)에 거래되고 있으며, 코인원에서는 8,500,000원(0.14%)에 거래되고 있다. 라이트코인은 빗썸에서는 94,400원(0.43%)에 거래되고 있고, 코인원에서는 94,500원(-1.46%)에 거래되고... "
535,"23시 기준, 가상화폐(암호화폐) <b>비트코인</b> 842만원대(0.30%), 이더리움 52만원...","Sun, 22 Jul 2018 23:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157033,"<b>비트코인</b>은 업비트에서는 25,000원(0.30%) 상승한 842만원대에 거래되고 있고, 빗썸에서는 18,000원(0.21%) 상승한 841만원대에 거래되고 있으며, 코인원에서는 34,000원(0.41%) 상승한 842만원대에 거래되고 있다. 그리고... "
536,<b>비트코인</b> 0.26%↑ 이더리움 0.66%↑ 리플 0.59%↑ 퀀텀 1.24%↑ 라이트코인 0...,"Tue, 24 Jul 2018 04:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807240400016437edd30c7e3f_12,[로이슈 지미옥 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(3시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일 오전 4시 0분 기준으로 <b>비트코인</b>이 0.26% 상승한... 
537,[<b>비트코인</b> 시황] <b>비트코인</b> 0.47%↑... 4시 0분 현재,"Tue, 24 Jul 2018 04:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=20180724040004224edd3093421_7,<b>비트코인</b> 시황 [웹데일리=김민지 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(24일 3시) 대비 상승세를 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 24일 오전 4시 기준으로 <b>비트코인</b>은 0.47... 
538,"[가상화폐 뉴스] 07월 23일 01시 30분 <b>비트코인</b>(1.61%), 퀀텀(3.15%), 비트코...","Mon, 23 Jul 2018 01:30:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663625,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 135,000원(1.61%) 상승한 8,500... "
539,"07시 기준, 가상화폐(암호화폐) <b>비트코인</b> 831만원대(-2.14%), 이더리움 51만원...","Mon, 23 Jul 2018 07:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157072,"<b>비트코인</b>은 업비트에서는 182,000원(-2.14%) 하락한 831만원대에 거래되고 있고, 빗썸에서는 230,000원(-2.70%) 하락한 828만원대에 거래되고 있으며, 코인원에서는 204,000원(-2.40%) 하락한 829만원대에 거래되고 있다.... "
540,"암호화폐(가상화폐) 07월 23일 16시 기준 <b>비트코인</b> 상승, 이더리움 상승, 라이...","Mon, 23 Jul 2018 16:10:00 +0900",http://www.kgdm.co.kr/news/articleView.html?idxno=511414,"<b>비트코인</b>은 빗썸에서는 51,000원(0.60%) 상승한 8,604,000원에 거래되고 있고, 코인원에서는 66,000원(0.77%) 상승한 8,639,000원에 거래되고 있으며, 업비트에서는 51,000원(0.59%) 상승한 8,629,000원에 거래되고 있다.... "
541,"[가상화폐 뉴스] 07월 22일 22시 00분 <b>비트코인</b>(1.13%), <b>비트코인</b> 캐시(2.57%...","Sun, 22 Jul 2018 22:01:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663617,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 94,000원(1.13%) 상승한 8,411... "
542,"암호화폐 결제 카드 퓨즈엑스, <b>비트코인</b>캐시 지원","Mon, 23 Jul 2018 14:42:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002142298,<b>비트코인</b>코어 지원은 중단 (지디넷코리아=임유경 기자)암호화폐 결제 카드 프로젝트 퓨즈엑스(FuzeX)는 <b>비트코인</b>닷컴과 파트너십을 체결하고 퓨즈엑스 카드에 <b>비트코인</b>캐시(BCH) 지원을 추가했다고 23일 밝혔다.... 
543,"가상화폐(암호화폐) 주요 종목 상승세, 07월 23일 06시 기준 <b>비트코인</b>은 37,0...","Mon, 23 Jul 2018 06:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135788,"<b>비트코인</b>은 빗썸에서는 37,000원(0.44%) 상승한 8,510,000원에 거래되고 있고, 코인원에서는 12,000원(0.14%) 상승한 8,500,000원에 거래되고 있으며, 업비트에서는 8,000원(-0.09%) 하락한 8,492,000원에 거래되고 있다.... "
544,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 00시 기준 <b>비트코인</b>은 3,00...","Sun, 22 Jul 2018 00:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135692,"<b>비트코인</b>은 빗썸에서는 24,000원(-0.29%) 하락한 8,310,000원에 거래되고 있고, 코인원에서는 3,000원(-0.04%) 하락한 8,334,000원에 거래되고 있으며, 업비트에서는 6,000원(-0.07%) 하락한 8,321,000원에 거래되고 있다.... "
545,"퓨즈엑스-<b>비트코인</b>닷컴, 파트너십 체결","Mon, 23 Jul 2018 10:50:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807231049145273204ead0791_12,"[로이슈 편도욱 기자] 글로벌 암호화폐 결제 카드 프로젝트 퓨즈엑스(FuzeX)가 <b>비트코인</b>캐시(BCH)를 지지하는 <b>비트코인</b>닷컴과 파트너십을 체결, 퓨즈엑스 카드에 <b>비트코인</b>캐시를 추가했다고 23일 밝혔다. 이에... "
546,"가상화폐(암호화폐) 23시 현재 시세, 이더리움 524,000원, <b>비트코인</b> 8,413,00...","Sun, 22 Jul 2018 23:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108069,"<b>비트코인</b>은 빗썸에서는 8,413,000원(0.21%)에 거래되고 있으며, 코인원에서는 8,424,000원(0.41%)에 거래되고 있다. 라이트코인은 빗썸에서는 92,900원(-0.43%)에 거래되고 있고, 코인원에서는 92,550원(-1.49%)에 거래되고... "
547,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 01시 기준 <b>비트코인</b>은 84,0...","Sun, 22 Jul 2018 01:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135694,"<b>비트코인</b>은 빗썸에서는 84,000원(1.01%) 상승한 8,394,000원에 거래되고 있고, 코인원에서는 52,000원(0.62%) 상승한 8,386,000원에 거래되고 있으며, 업비트에서는 16,000원(0.19%) 상승한 8,337,000원에 거래되고 있다.... "
548,"(07월 24일 03시) 거래소별 <b>비트코인</b>, 리플 등 암호화폐 시세 정보","Tue, 24 Jul 2018 03:11:00 +0900",http://www.insightkorea.co.kr//news/articleView.html?idxno=27562,"[인사이트코리아=김철 기자] 03시 05분 기준 암호화폐(가상화폐) 거래소별 시세를 비교해보면 <b>비트코인</b>은 코인원이 가장 높았으며, 라이트코인의 경우 빗썸에서 가장 높은 가격에 거래되고 있다. 거래소별로... "
549,"[18시 <b>비트코인</b> 시세] 암호화폐(가상화폐) 거래소별 최고가는 8,689,000원, 최...","Mon, 23 Jul 2018 18:10:00 +0900",http://www.economytalk.kr/news/articleView.html?idxno=165259,"[전지혜 기자 @이코노미톡뉴스] 18시 기준 암호화폐(가상화폐) 거래소에서 <b>비트코인</b>은 8,263,000원 ~ 8,689,000원에 거래되고 있고, <b>비트코인</b> 캐시는 896,000원 ~ 917,500원에 거<U+FFFD>&quot;<U+FFFD> 되고 있다. 거래소별로 보면... "
550,<b>비트코인</b> -0.03%↓ 이더리움 -0.06%↓ 리플 0.39%↑ 퀀텀 0.56%↑ 라이트코인...,"Mon, 23 Jul 2018 22:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807232200011604edd30c1e11_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(21시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 23일 오후 10시 0분 기준으로 <b>비트코인</b>이 -0.03... 
551,<b>비트코인</b> 0.10%↑ 이더리움 -0.50%↓ 리플 -0.78%↓ 퀀텀 0% 라이트코인 -1.4...,"Tue, 24 Jul 2018 03:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807240300015023edd3076872_12,[로이슈 심준보 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(2시 0분)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 코인원에 따르면 24일 오전 3시 0분 기준으로 <b>비트코인</b>이 0.10% 상승한... 
552,[<b>비트코인</b> 시황] <b>비트코인</b> 0.17%↓... 3시 0분 현재,"Tue, 24 Jul 2018 03:01:00 +0900",http://www.webdaily.co.kr/view.php?ud=201807240300065206edd305a652_7,<b>비트코인</b> 시황 [웹데일리=박성연 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간 전(24일 2시) 대비 거래소별 다른 양상을 보이고 있다. 업비트 암호화폐(가상화폐) 거래소에 따르면 24일 오전 3시 기준으로... 
553,"[가상화폐 뉴스] 07월 23일 00시 30분 <b>비트코인</b>(1.86%), 퀀텀(3.87%), 비트코...","Mon, 23 Jul 2018 00:31:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=215&aid=0000663624,"[한국경제TV 라이온봇 기자] [그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 &quot;코인원&quot;에 따르면 가상화폐 대장 격인 <b>비트코인</b>의 시세는 24시간 전 대비 155,000원(1.86%) 상승한 8... "
554,"암호화폐(가상화폐) 09시 기준, <b>비트코인</b> 8,299,000원(-0.36%), 이더리움 511...","Mon, 23 Jul 2018 09:10:00 +0900",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=93128,"<b>비트코인</b>은 빗썸에서는 30,000원(-0.36%) 하락한 8,299,000원에 거래되고 있고, 코인원에서는 54,000원(-0.65%) 하락한 8,308,000원에 거래되고 있으며, 이더리움은 빗썸에서는 3,500원(-0.68%) 하락한 511,500원에 거래되고... "
555,"06시 기준, 가상화폐(암호화폐) <b>비트코인</b> 851만원대(0.44%), 이더리움 52만원...","Mon, 23 Jul 2018 06:11:00 +0900",http://www.nbnnews.co.kr/news/articleView.html?idxno=157070,"<b>비트코인</b>은 업비트에서는 8,000원(-0.09%) 하락한 849만원대에 거래되고 있고, 빗썸에서는 37,000원(0.44%) 상승한 851만원대에 거래되고 있으며, 코인원에서는 12,000원(0.14%) 상승한 850만원대에 거래되고 있다. 그리고... "
556,"가상화폐(암호화폐) 05시 현재 시세, 이더리움 522,500원, <b>비트코인</b> 8,473,00...","Mon, 23 Jul 2018 05:11:00 +0900",http://www.nbntv.co.kr/news/articleView.html?idxno=108092,"<b>비트코인</b>은 빗썸에서는 8,473,000원(-0.32%)에 거래되고 있으며, 코인원에서는 8,488,000원(0.00%)에 거래되고 있다. 라이트코인은 빗썸에서는 94,000원(0.11%)에 거래되고 있고, 코인원에서는 95,900원(1.80%)에 거래되고... "
557,<b>비트코인</b> 들썩이니…다시 관심 쏠린 암호화폐株,"Sun, 22 Jul 2018 15:10:00 +0900",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004155291,한동안 잠잠하던 <b>비트코인</b> 시세가 다시 올라갈 조짐을 보이자 증시에서도 암호화폐 관련주(株)가 들썩였다. 세계 최대 운용사 등 다수 투자가들이 암호화폐 시장 진출을 검토 중이라는 소식이 전해지며 투자심리가... 
558,"가상화폐(암호화폐) 주요 종목 상승세, 07월 22일 23시 기준 <b>비트코인</b>은 25,0...","Sun, 22 Jul 2018 23:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135771,"<b>비트코인</b>은 빗썸에서는 18,000원(0.21%) 상승한 8,413,000원에 거래되고 있고, 코인원에서는 34,000원(0.41%) 상승한 8,424,000원에 거래되고 있으며, 업비트에서는 25,000원(0.30%) 상승한 8,427,000원에 거래되고 있다.... "
559,<b>비트코인</b> -0.63%↓ 이더리움 -0.38%↓ 리플 0.20%↑ 라이트코인 -0.74%↓ 대시...,"Mon, 23 Jul 2018 20:00:00 +0900",http://www.lawissue.co.kr/view.php?ud=201807232000018795edd30b55c8_12,[로이슈 한정아 기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(19시 0분)전 대비 하락세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 23일 오후 8시 0분 기준으로 <b>비트코인</b>이 -0.63% 하락한... 
560,"가상화폐(암호화폐) 주요 종목 상승세, 07월 23일 05시 기준 <b>비트코인</b>은 4,00...","Mon, 23 Jul 2018 05:16:00 +0900",http://www.sisamagazine.co.kr/news/articleView.html?idxno=135786,"<b>비트코인</b>은 빗썸에서는 27,000원(-0.32%) 하락한 8,473,000원에 거래되고 있고, 코인원에서는 그대로 8,488,000원에 거래되고 있으며, 업비트에서는 4,000원(0.05%) 상승한 8,500,000원에 거래되고 있다. <b>비트코인</b>... "
561,[암호화폐 시황] <b>비트코인</b> 0.34%↑ · 이더리움 0.48%↑ … 04시 00분 현재,"Tue, 24 Jul 2018 04:05:00 +0900",http://www.getnews.co.kr/news/articleView.html?idxno=85390,[글로벌경제신문 이슬비기자] 암호화폐(가상화폐) <b>비트코인</b>이 한시간(03시)전 대비 상승세를 보이고 있다. 국내 암호화폐(가상화폐) 거래소인 빗썸에 따르면 24일 오전 4시 기준으로 <b>비트코인</b>이 +0.34... 
